gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,hfd_mean,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,basin_hydro_unit,nwm,lstm,lstmnwm,lstmnwm-nwm,lstmnwm-lstm
2297310,0.9265540000000001,0.241186,1.15091,0.423763,3.09362,0.012502,4.021908,52.4,12.626506,182.6,31.482759,268.0,1,0.596949,0.0,0.2021,-14.3133,3.8416620000000004,4.042907,0.78705,0.0,1.0523850000000001,22.8,1.4430379999999998,260.6,6.647958999999999,2,27.19949,-81.98841999999999,25.71,528.38,537.07,49.638239,1.5,0.648551,88.97380799999999,6.139438,4.199625,0.0,0.1446,1.797622,0.5972649999999999,0.460053,3,03,0.7411467416192357,0.6742710708167581,0.5302756715253099,-0.2108710700939258,-0.14399539929144822
2298123,1.0428030000000001,0.283028,1.433352,0.503475,3.1510860000000003,0.038917,4.751511,38.35,12.57377,136.5,23.534482999999998,260.85,4,0.614797,0.614797,0.1313,-11.9556,3.684448,3.525578,0.824779,0.0,0.956881,22.6,1.329412,255.7,6.073633999999999,1,27.052,-81.78453,21.75,540.65,541.3,49.874488,1.494205,0.680187,84.683977,5.89691,3.838623,0.0,0.1369,1.7564400000000002,0.604274,0.536342,10,03,0.342870903213481,0.7269411861605785,0.6496942719208556,0.3068233687073746,-0.07724691423972285
2298608,1.351725,0.34692399999999995,1.299453,0.39534,2.427895,0.021149,5.5990660000000005,40.95,7.951455999999999,156.3,25.209677,269.1,7,0.9727530000000001,0.0,0.2192,-13.0599,3.8963120000000004,3.622557,0.773908,0.0,0.92974,22.65,1.415625,265.9,6.757306,2,27.343659999999996,-82.15675999999999,22.79,312.34,313.85,49.408353000000005,1.5,0.657509,87.932443,6.305165000000001,3.747817,0.0,0.0756,1.615077,0.574742,0.413797,10,03,0.683332978996401,0.6856868838523164,0.66177328243364,-0.02155969656276102,-0.023913601418676378
2299950,1.189068,0.30006,1.001783,0.35329699999999997,1.473667,0.05756,5.430283,39.3,4.115183,156.85,16.865591000000002,263.75,7,1.0,0.0,0.22,-13.0,3.962772,3.522708,0.7498600000000001,0.0,0.888951,22.55,1.400621,268.25,6.7739899999999995,2,27.47365,-82.2112,33.67,174.27,176.8,49.351240000000004,1.5,0.644985,91.975847,5.016383,3.006925,0.0,0.0572,1.58965,0.5548850000000001,0.470164,10,03,0.6079781252334787,0.5893259182099206,0.5351029925918964,-0.0728751326415823,-0.05422292561802422
2300700,1.507616,0.386916,0.7991779999999999,0.362892,1.9498369999999998,0.08946,4.970021,17.6,2.885246,82.3,9.247191,245.85,7,0.701885,0.007275,0.2101,-13.6311,3.896497,4.35329,0.72464,0.0,1.117232,22.3,1.415873,265.25,6.549383,2,27.791970000000003,-82.35204,25.46,73.84,85.85,49.347458,1.5,0.679537,87.139993,4.858013,2.855979,0.0,0.0836,1.412979,0.545623,1.0,3,03,0.5044376262385231,0.400614432459086,0.4028255081520792,-0.10161211808644388,0.0022110756929931696
2349900,0.8210290000000001,0.24208600000000002,1.447793,0.46581999999999996,1.846555,0.059736000000000004,2.9230669999999996,22.6,2.897436,135.35,17.025157,161.1,4,0.866706,0.866706,0.0773,-12.2525,3.3914769999999996,3.157031,-0.031208,0.001082,0.9308719999999999,23.85,1.21066,272.5,5.225312000000001,4,32.19556,-83.90222,116.19,122.87,124.29,1.205714,1.5,0.5952350000000001,59.615302,16.524445,23.924919,0.0,0.0989,1.8519290000000002,0.655565,1.0,4,03,0.5784648627479583,0.6667804545062642,0.6579002033836874,0.0794353406357291,-0.008880251122576843
2350900,0.950617,0.261459,1.668211,0.622683,1.9118990000000002,0.134774,2.8137630000000002,3.15,3.0,43.35,11.716216000000001,162.3,7,0.911789,0.010165,0.2325,-12.5837,3.635821,3.156484,-0.050832999999999996,0.001768,0.8681629999999999,22.1,1.2380950000000002,269.05,5.291052,4,31.764440000000004,-84.25333,139.77,1365.12,1365.59,1.1966350000000001,1.5,0.599086,64.54191999999999,16.854672,18.618115,0.0,0.3941,3.233227,0.728975,0.7862399999999999,10,03,0.5481085118974697,0.8184782320473027,0.7818909461584963,0.23378243426102663,-0.03658728588880644
2361000,1.2141170000000001,0.306747,1.5217889999999998,0.567095,1.518807,0.141718,3.471547,5.35,2.547619,55.3,12.712644000000001,164.35,7,0.724141,0.0,0.1628,-14.2703,3.958042,3.2905830000000003,-0.035943,0.0015119999999999999,0.8313659999999999,21.4,1.2228569999999999,262.95,5.037356,4,31.34295,-85.61049,117.14,1781.61,1779.3,3.890289,1.5,0.613367,63.359988,18.190977,18.425058,0.0,0.4408,2.974113,0.7182390000000001,0.8477379999999999,10,03,0.6845779026299776,0.7376240785891957,0.6765087138316932,-0.008069188798284443,-0.061115364757502455
2363000,1.084462,0.273827,1.978191,0.49404499999999996,1.73357,0.037857999999999996,3.5169839999999994,11.7,3.9,111.55,17.991935,163.0,7,0.998606,0.0,0.2022,-13.169,3.960397,4.171311,-0.056415999999999994,0.002656,1.053256,22.85,1.199475,269.8,5.114692,4,31.594890000000003,-85.78299999999999,135.39,1292.51,1292.62,3.628461,1.5,0.59795,58.046099,21.613031,16.706184,3.24894,0.635,3.791461,0.774038,0.871292,10,03,0.5659109788727585,0.7996822820249363,0.7947990277249689,0.22888804885221037,-0.004883254299967388
2369800,1.55132,0.335796,1.323376,0.5422319999999999,1.444545,0.314008,4.213302,5.7,2.0,15.9,6.913042999999999,169.25,7,1.0,0.0,0.22,-13.0,4.619825,3.7174160000000005,0.038073,0.000872,0.804666,21.0,1.25,262.3,4.981955999999999,4,31.02768,-86.70996,72.29,227.51,231.14,37.174455,1.5,0.627437,57.302133999999995,20.131235,17.966151,0.0,0.9643,4.785609,0.834548,0.527737,12,03,0.6431825701446097,0.607651081886061,0.6047360282299861,-0.0384465419146236,-0.0029150536560749174
2371500,1.153419,0.290535,1.834661,0.523493,1.4869059999999998,0.06434400000000001,4.049901,10.1,3.960784,102.15,20.029412,164.7,7,0.9803850000000001,0.011947,0.2036,-13.1163,3.9699839999999997,3.147583,-0.045317,0.004017,0.792845,22.4,1.1883290000000002,264.55,4.991509,4,31.5735,-86.25161999999999,125.86,1292.79,1257.42,5.055682,1.5,0.55505,50.042486,21.563281,16.632419,11.46527,0.6862,4.1654860000000005,0.792319,0.7895949999999999,10,03,0.67336874245205,0.7837268842428009,0.8209596348753041,0.14759089242325407,0.0372327506325032
2372250,1.222512,0.306924,1.6680650000000001,0.507875,1.5734540000000001,0.070499,4.144493,9.2,3.5384620000000004,91.85,14.934959,159.7,7,0.984187,0.015813,0.2051,-12.9898,3.983117,3.14446,-0.056899,0.003476,0.789447,22.65,1.217742,263.65,4.993371,4,31.59627,-86.40552,122.94,1145.22,1145.56,6.172391999999999,1.5,0.586147,56.655488,23.105298,15.335826,4.874723,0.7608,4.244447,0.799281,0.884332,10,03,0.5190372097791096,0.7072471282481047,0.7226453656016696,0.20360815582255998,0.015398237353564936
2374500,1.484329,0.33585,1.187841,0.641124,1.386435,0.356788,4.016881,2.5,1.612903,10.65,8.875,161.3,7,0.715709,0.0,0.209,-13.6157,4.419624,4.348987,-0.026879000000000004,0.003043,0.9840180000000001,21.2,1.177778,262.95,4.820348,4,31.4185,-86.98664000000001,109.86,445.72,458.23,5.423017,1.498657,0.592751,52.770851,24.648882999999998,22.093681,0.122045,0.9490000000000001,4.454388,0.8138449999999999,0.590988,1,03,0.43803064987175133,0.7981663938945256,0.8175684753341126,0.37953782546236126,0.019402081439586993
2381600,3.6956,0.865166,1.282992,0.621848,1.846121,0.426728,9.719922,4.75,1.557377,36.5,9.012346,171.7,3,1.0,0.0,0.01,-14.1,4.27155,3.014247,-0.110114,0.016638,0.7056560000000001,21.85,1.168449,259.2,4.587611,4,34.570370000000004,-84.46882,512.02,10.32,10.33,1.0,1.5,0.201658,16.849026000000002,10.067525,5.959835,66.994727,0.9329999999999999,4.973832,0.8778549999999999,1.0,1,03,0.27613154741115276,0.5387711149068668,0.5321957605330707,0.25606421312191796,-0.006575354373796083
2384540,2.080848,0.42226499999999995,1.583885,0.479563,2.3300330000000002,0.111052,6.84629,9.6,1.586777,84.1,9.666667,155.35,1,1.0,0.0,0.12,-16.5,4.927828,2.785702,-0.114014,0.031682999999999996,0.5653,19.95,1.2164629999999998,255.4,4.512367,4,34.87202,-84.72133000000001,499.46,21.37,22.13,0.9705879999999999,1.266209,0.461983,39.373671,29.790612,14.854991,15.786285000000001,0.96,4.973816,0.8806930000000001,1.0,1,03,0.5554079971523406,0.750216335840042,0.6834779477120059,0.1280699505596653,-0.06673838812803612
2395120,1.287327,0.342948,1.165397,0.565289,2.180214,0.238804,3.640304,7.75,1.519608,22.8,4.75,161.25,4,0.528965,0.528965,0.1005,-13.7867,3.753707,2.946942,-0.103527,0.012489,0.785075,23.1,1.215789,266.25,4.784367,4,34.242779999999996,-84.88972,250.6,84.01,85.27,1.072,1.154628,0.5405770000000001,22.522935999999998,43.086304,34.536383,0.0,0.7132,4.3059709999999995,0.809084,0.925798,1,03,0.6426630513692495,0.7427174320443993,0.7508741936729562,0.10821114230370665,0.00815676162855683
2415000,1.474157,0.363529,1.535234,0.5591649999999999,2.0590080000000004,0.09958,4.600586,7.4,1.525773,73.6,13.886792000000002,162.85,3,0.899083,0.0,0.0104,-14.0917,4.055130999999999,3.000596,-0.129687,0.012469,0.73995,21.25,1.170799,254.1,4.561939,4,33.066790000000005,-85.87913,270.56,491.38,491.75,1.101574,1.5,0.489777,28.784159999999996,23.418166,20.853985,25.265988,0.9106,4.606814,0.835317,0.619938,1,03,0.80867781688992,0.834245376748879,0.8310005966120312,0.022322779722111163,-0.0032447801368478135
2427250,1.220716,0.301902,1.1063100000000001,0.384895,1.820971,0.09058200000000001,4.8189470000000005,23.0,2.433862,116.7,13.11236,153.7,7,0.998632,1e-05,0.1718,-13.6538,4.043415,3.9715809999999996,-0.084702,0.003181,0.982234,22.35,1.1520620000000001,266.05,4.935993,4,31.996259999999996,-87.06832,102.61,675.24,680.64,2.046218,1.5,0.48619700000000005,24.902719,21.656663,25.131339999999998,28.367482,0.9336,5.098580999999999,0.8473639999999999,0.539183,1,03,0.6458058195934634,0.764114143442918,0.7570678448917014,0.11126202529823803,-0.007046298551216523
2430085,1.6990830000000001,0.40142100000000003,1.4846059999999999,0.477175,0.833942,0.18095999999999998,5.489112,11.6,1.459119,77.75,12.34127,150.8,7,1.0,0.0,0.22,-13.0,4.232671,2.947196,-0.165292,0.012676999999999999,0.696297,22.85,1.248634,264.65,4.816197,4,34.46667,-88.28361,150.01,40.56,40.73,1.0,1.5,0.656567,46.043843,31.717275,22.224495,0.0,0.8644,4.121815,0.821248,0.572028,2,03,0.6194984204439598,0.7379991844150923,0.6894051548013207,0.06990673435736094,-0.04859402961377157
2450250,1.752473,0.397427,1.562789,0.37348000000000003,1.404334,0.040103,6.659142999999999,26.95,2.49537,157.75,20.095541,143.75,1,0.849873,0.150118,0.1705,-14.6896,4.409546,3.063883,-0.174754,0.014286000000000002,0.6948300000000001,21.1,1.241176,256.3,4.80863,4,34.285379999999996,-87.39891,254.92,231.83,242.69,1.039326,0.602588,0.161366,29.220509999999997,28.512027000000003,9.19415,33.210477000000004,0.8413,5.154885,0.885,0.7550439999999999,2,03,0.6648493307376719,0.7171202254003525,0.7528926361063994,0.08804330536872751,0.035772410706046975
2464000,1.5408190000000002,0.360652,1.512624,0.39003699999999997,1.438725,0.020285,6.076926,24.65,2.240909,139.35,17.310559,145.45,1,0.778522,0.0,0.1421,-15.7248,4.272309,3.0024029999999997,-0.14926,0.011218,0.702759,22.2,1.180851,257.35,4.71769,4,33.479279999999996,-87.59723000000001,143.69,578.94,581.79,1.104442,1.5,0.322782,18.683857,19.578775,9.820495,51.979914,0.9846,4.7091400000000005,0.850792,0.801704,1,03,0.7019634229084589,0.7567157806820628,0.8079460231776203,0.1059826002691614,0.05123024249555752
2464360,1.453659,0.354719,1.201082,0.519637,0.817874,0.230467,4.773967,9.55,1.591667,34.7,8.567900999999999,149.6,7,0.745173,0.0,0.1945,-13.8919,4.098058999999999,3.162128,-0.15567899999999998,0.009537,0.771616,23.65,1.24147,264.1,4.964286,4,33.42484,-87.64251,114.12,148.62,148.99,1.090909,1.5,0.655909,44.553793,32.574246,22.578723999999998,0.31155,0.9717,4.548106,0.839519,0.8812190000000001,1,03,0.6473214858849555,0.718401782296244,0.7167715586905172,0.0694500728055617,-0.0016302236057267327
2465493,1.159783,0.286827,1.1494469999999999,0.629209,1.059069,0.351941,3.020826,3.3,1.7368419999999998,1.4,4.0,156.1,7,1.0,0.0,0.23199999999999998,-12.5809,4.043492,3.58987,-0.13936800000000002,0.007311,0.887814,23.7,1.25066,266.2,5.148936,4,32.99735,-87.62223,101.5,83.42,86.62,3.9624059999999997,1.5,0.666774,44.086577,33.129618,22.786777999999998,0.0,0.8617,5.054573,0.85216,0.5955060000000001,1,03,0.09671639955555422,0.6209964686703453,0.693609710325831,0.5968933107702767,0.07261324165548566
2469800,1.272995,0.310789,1.474314,0.423853,2.636882,0.057882,4.785721,20.45,2.493902,122.5,13.101604,156.15,7,0.8650190000000001,0.0,0.209,-13.3145,4.096008,3.2828760000000003,-0.099194,0.003172,0.8014819999999999,22.75,1.210106,266.8,5.096466,4,31.744320000000002,-88.02251,78.13,422.68,422.88,4.570233999999999,1.442992,0.639605,45.679627,31.172589000000002,23.082576,0.03145,0.9839,4.824391,0.836938,1.0,1,03,0.7222677159024591,0.8097310582317451,0.7993733736103459,0.0771056577078868,-0.010357684621399188
2472000,1.326192,0.318919,1.185525,0.406862,2.691424,0.11045,5.53521,30.2,4.081081,125.3,15.761006,152.95,7,0.903489,0.096511,0.2287,-12.0405,4.158402,3.167662,-0.163583,0.0060149999999999995,0.76175,23.2,1.211488,259.85,4.861553,4,31.706940000000003,-89.40694,123.24,1927.13,1927.67,12.319925999999999,1.5,0.64553,37.814673,31.755947999999997,29.054315000000003,1.3398370000000002,0.6696,4.809204,0.829551,0.670563,1,03,0.8060625559602529,0.8388476301303467,0.8692160980835647,0.06315354212331181,0.030368467953218015
2472500,1.302227,0.305963,0.799994,0.539492,1.617114,0.337591,4.057288,10.45,2.2717389999999997,0.45,3.0,159.5,7,1.0,0.0,0.2487,-11.9951,4.256157,3.61846,-0.126695,0.002454,0.8501709999999999,22.45,1.157216,260.3,4.7028,4,31.425829999999998,-89.41471999999999,113.73,789.94,789.45,31.326165000000003,1.5,0.640108,45.170496,33.60321,21.23607,0.0,0.5865,4.352769,0.799801,0.9024190000000001,10,03,0.563495069497913,0.6346633472098439,0.7546197592054728,0.1911246897075598,0.1199564119956289
2479155,1.5002879999999998,0.338751,1.2598850000000001,0.389459,1.783361,0.133663,5.203963,19.5,2.0,108.95,10.327014,156.7,7,1.0,0.0,0.2585,-11.6529,4.428888,3.200478,-0.04052,0.0018030000000000001,0.722637,21.95,1.2060440000000001,262.75,5.023901,4,31.02528,-89.01666999999999,70.21,137.28,138.17,29.409090999999997,1.5,0.6126119999999999,58.731411,24.971642000000003,16.417063,0.0,0.9355,4.512585,0.847353,0.780827,12,03,0.4799911118353045,0.6352703538423234,0.5962275482028604,0.11623643636755587,-0.03904280563946305
2479300,1.771995,0.383668,1.2565620000000002,0.507678,1.63732,0.30790700000000004,6.607164999999999,12.55,3.217949,34.0,10.625,162.4,7,1.0,0.0,0.2367,-12.4162,4.618568,3.213012,0.010087,0.000741,0.695673,20.5,1.1988299999999998,247.9,4.744498,2,30.736109999999996,-88.78111,65.19,1144.2,1153.42,34.923077,1.5,0.617727,51.619555,30.455651,17.830653,0.0,0.8895,4.636248999999999,0.8129930000000001,0.637626,10,03,0.5925983436051732,0.7169133146951419,0.70578707617017,0.11318873256499684,-0.011126238524971854
2479560,1.7684349999999998,0.380309,1.594108,0.494979,1.792171,0.196826,6.389261,11.8,3.6875,73.55,11.143939,159.1,7,1.0,0.0,0.2379,-12.3745,4.64999,3.1850970000000003,-0.024361,0.0008880000000000001,0.6849689999999999,20.1,1.292605,247.05,4.882411,4,30.809079999999998,-88.45863,64.68,1454.33,1455.83,30.441757,1.5,0.6260859999999999,54.737929,28.261554999999998,16.872729999999997,0.0,0.8849,4.447173,0.803759,0.791411,10,03,0.566036376344315,0.6487841270323202,0.62760689556378,0.06157051921946499,-0.021177231468540225
2481000,1.8886,0.39414499999999997,1.323072,0.326058,1.830671,0.047119,7.967102000000001,27.45,2.418502,144.45,13.191781,165.15,7,1.0,0.0,0.2428,-12.2024,4.791643,3.21561,0.045699000000000004,0.000365,0.671087,20.25,1.2816459999999998,251.25,4.9458660000000005,2,30.558609999999998,-89.12194000000001,51.66,249.23,250.49,34.845714,1.5,0.633603,46.628077000000005,33.025702,20.125692,0.0,0.8845,4.726483,0.815379,0.5802229999999999,10,03,0.6392499080850393,0.6447243694669562,0.6662440332463238,0.02699412516128441,0.021519663779367537
2481510,1.705698,0.369133,1.302884,0.42539399999999994,1.8545619999999998,0.140562,6.288627,17.2,2.248366,90.3,10.623529,164.35,7,1.0,0.0,0.2518,-11.8855,4.620825,3.216087,0.023743,0.000762,0.695998,20.4,1.232628,246.6,4.710602,2,30.48361,-89.27444,64.0,800.66,801.48,31.483036,1.5,0.6147739999999999,50.965184,30.319112,18.663104999999998,0.0,0.7816,4.813893,0.818001,0.752966,10,03,0.5657327555524836,0.7720422784862614,0.7324662850950605,0.16673352954257692,-0.03957599339120088
3010655,1.496955,0.455751,1.9270180000000001,0.49394,1.504911,0.081732,4.969306,8.5,2.65625,93.2,14.912,159.05,1,1.0,0.0,0.1893,-15.1986,3.284587,2.2613090000000002,0.20555500000000002,0.207262,0.688461,17.2,1.166102,207.55,2.952347,3,41.961729999999996,-78.19807,635.06,254.44,255.12,1.162228,1.452177,0.622442,31.983718,49.05677,15.894017000000002,3.160285,0.9918,4.949542,0.8870879999999999,0.937643,2,05,0.7440568788143884,0.7478491744519908,0.8063198093327353,0.06226293051834686,0.05847063488074444
3011800,1.931475,0.538101,1.840614,0.5488350000000001,1.7421330000000002,0.180866,5.812145,3.5,1.521739,62.45,11.354545,155.6,1,1.0,0.0,0.2501,-13.1728,3.589425,2.25325,0.164346,0.210193,0.627747,14.65,1.181452,199.35,2.982049,3,41.76645,-78.71864000000001,628.71,100.1,101.16,1.012048,1.5,0.6314350000000001,42.008559999999996,40.388028999999996,17.621112,0.0,1.0,4.99674,0.885626,1.0,2,05,0.6033540436408543,0.7536728312495837,0.7873947986191101,0.18404075497825578,0.03372196736952637
3015500,2.048934,0.569292,1.728866,0.484368,1.478056,0.180801,7.169681,7.85,2.0933330000000003,76.9,12.304,148.65,1,1.0,0.0,0.175,-15.466,3.5990879999999996,2.261299,0.181004,0.19203900000000002,0.6282979999999999,15.4,1.162264,197.85,2.93546,3,41.85256,-79.31727,492.56,784.85,831.39,6.969742999999999,1.4782030000000002,0.653835,31.991685999999998,52.757631,14.95231,0.501224,0.9837,4.436188,0.8621840000000001,0.8659100000000001,2,05,0.6009208576939298,0.778340811977785,0.7875018944248628,0.18658103673093307,0.009161082447077806
3021350,2.291054,0.6216,1.552721,0.407555,1.44849,0.092894,9.06071,17.05,1.8235290000000002,104.9,11.527472999999999,141.4,1,0.9999819999999999,0.0,0.1276,-16.3597,3.685736,2.265406,0.16883399999999998,0.20826399999999998,0.614641,15.45,1.240964,200.1,3.066667,3,42.01533,-79.78255,485.4,239.67,249.0,9.968136999999999,1.425202,0.637301,22.875505,61.351981,13.884773000000001,1.9587299999999999,0.9747,3.8585519999999995,0.8407870000000001,0.724142,3,05,0.3277468059965579,0.7233306961520163,0.7332125651850291,0.40546575918847116,0.009881869033012802
3026500,1.746184,0.49333299999999997,1.9023310000000002,0.505318,1.26496,0.095165,5.5412349999999995,5.5,1.71875,74.2,11.074627,158.55,1,1.0,0.0,0.2212,-14.1475,3.539562,2.262477,0.156581,0.209815,0.639197,15.95,1.143369,201.75,2.9800590000000002,3,41.631170000000004,-78.57669,577.23,20.31,20.33,1.0,1.5,0.630961,42.095855,40.280181,17.646621,0.0,1.0,4.893293,0.876862,1.0,2,05,0.5214615318990536,0.7264069578762512,0.7217969146882283,0.20033538278917462,-0.004610043188022939
3028000,1.980925,0.571807,1.835191,0.518664,1.803059,0.167043,6.311196,4.7,1.7735849999999997,71.0,9.16129,158.65,1,1.0,0.0,0.2278,-13.925,3.4643230000000003,2.263055,0.157303,0.203474,0.653246,16.4,1.1194540000000002,203.6,2.996321,3,41.575340000000004,-78.69225,569.02,161.11,166.22,1.0,1.5,0.634212,41.517883000000005,41.002646,17.466005,0.0,0.9796,5.075099,0.890177,1.0,2,05,0.6508008758909098,0.7665547096945905,0.8045042210881472,0.15370334519723738,0.037949511393556734
3049000,1.277236,0.387928,1.836545,0.476525,1.231362,0.06781799999999999,4.49241,9.95,1.809091,97.45,11.812121000000001,159.05,1,1.0,0.0,0.1909,-15.1617,3.292454,2.3793580000000003,0.138944,0.13933299999999998,0.72267,17.9,1.111801,216.65,3.167398,4,40.7159,-79.69949,365.27,357.15,356.44,1.061947,0.8933549999999999,0.38810300000000003,31.584540000000004,48.943658,19.734095999999997,0.0,0.7165,3.916576,0.8161149999999999,0.5220319999999999,3,05,0.642469799497444,0.7025086076278229,0.7699649339557648,0.12749513445832084,0.06745632632794196
3049800,1.077025,0.35580300000000004,1.7567419999999998,0.42467,2.125872,0.042720999999999995,3.779129,15.7,1.8579880000000002,117.75,8.037543,165.1,1,1.0,0.0,0.1451,-16.0333,3.0270240000000004,2.432801,0.128476,0.116342,0.8036939999999999,18.65,1.144172,222.35,3.392067,3,40.52035,-79.93811,296.6,14.89,16.0,1.0,0.8,0.359573,27.273683000000002,53.189147,19.395954,0.0,0.2546,4.794898,0.8648680000000001,0.560305,2,05,0.29742907672767716,0.559655560617131,0.41905575155021946,0.1216266748225423,-0.1405998090669115
3050000,1.895418,0.48937700000000006,1.8542319999999999,0.42785200000000007,1.6984549999999998,0.033137,6.677636,12.0,1.6,110.8,12.10929,164.55,1,0.8722629999999999,0.055186,0.1797,-14.9513,3.873125,2.48065,0.07952200000000001,0.15896400000000002,0.640478,14.7,1.143969,194.6,2.882963,4,38.80927,-79.88173,998.82,487.29,489.49,1.535666,0.971606,0.404412,26.73643,48.516095,19.002217,5.69917,0.9766,4.709332,0.8889889999999999,0.99334,2,05,0.6796070675145551,0.6999855085725362,0.7709397809448844,0.09133271343032923,0.07095427237234819
3069500,2.448186,0.601,1.797236,0.47443,1.577289,0.13439500000000001,8.245507,6.45,1.535714,80.2,10.552632000000001,165.75,1,0.859052,0.13811099999999998,0.168,-14.8012,4.073518,2.446328,0.068516,0.194645,0.600544,13.15,1.1637170000000001,190.2,2.834575,4,39.12288,-79.68117,961.46,1856.85,1853.2,1.071808,0.979107,0.407024,27.922755,47.434253000000005,17.653085,6.980664999999999,0.9408,4.7255910000000005,0.8755940000000001,0.963433,2,05,0.6811693957722509,0.7632711742272291,0.7898110090766965,0.10864161330444566,0.026539834849467425
3070500,2.032041,0.5491689999999999,2.002723,0.463491,1.551285,0.07093200000000001,7.187744,9.7,1.469697,105.55,12.417647,156.4,1,0.998165,0.001835,0.1809,-15.2815,3.700212,2.4348520000000002,0.080022,0.144726,0.65803,15.25,1.101083,203.35,2.981672,4,39.61564,-79.70477,599.73,517.38,518.44,1.1330850000000001,1.0395510000000001,0.44210600000000005,34.601449,45.544418,19.185246,0.7820199999999999,0.7170000000000001,4.494153,0.857381,0.984759,2,05,0.4218014102429726,0.6914188087945285,0.7163911072843481,0.2945896970413755,0.024972298489819522
3076600,1.7792459999999999,0.48697299999999993,1.79888,0.49718599999999996,1.485533,0.104085,6.375691000000001,9.95,1.95098,96.0,11.779141000000001,162.45,1,1.0,0.0,0.1923,-14.6633,3.653687,2.4392270000000003,0.071994,0.189396,0.667607,16.1,1.095238,206.8,2.9906,4,39.65614,-79.39411,795.46,127.4,128.33,1.02439,0.952476,0.356192,32.358616999999995,40.238861,13.978898999999998,13.513219,0.8242,4.1184449999999995,0.834435,1.0,2,05,0.6071920449657316,0.7653545103686439,0.733403777297019,0.12621173233128735,-0.03195073307162488
3078000,1.902593,0.5421699999999999,1.954632,0.49963900000000006,1.852243,0.07878500000000001,6.575513000000001,8.55,1.568807,100.3,12.157575999999999,160.15,1,1.0,0.0,0.14800000000000002,-15.9667,3.509217,2.437363,0.09045299999999999,0.194625,0.6945600000000001,17.15,1.075235,214.45,3.050498,4,39.70219,-79.13639,767.06,161.48,165.17,1.135135,0.9617600000000001,0.40671599999999997,43.035444,39.737478,17.281008,0.0,0.8405,3.958385,0.825048,1.0,2,05,0.5208724955316231,0.713456796785876,0.7309769078573912,0.21010441232576815,0.017520111071515188
3140000,0.948224,0.325506,1.8449200000000001,0.43938,2.848067,0.021979,3.338611,15.9,1.8275860000000002,120.95,11.147464999999999,166.6,1,1.0,0.0,0.12,-16.5,2.913079,2.4426810000000003,0.180956,0.08945800000000001,0.838522,21.55,1.242075,241.2,3.780564,4,40.36285,-81.86236,287.7,70.35,71.31,1.0,1.5,0.6592640000000001,17.967893,51.305547,23.552407000000002,7.477575999999999,0.7138,2.6386439999999998,0.75242,1.0,3,05,0.32677671824501375,0.5340573529950801,0.4675243697789393,0.14074765153392554,-0.06653298321614076
3144000,1.10331,0.36843000000000004,1.682641,0.425829,2.256627,0.055205,4.004356,17.35,1.938547,118.6,14.552147,174.9,1,1.0,0.0,0.1337,-16.1342,2.994623,2.452515,0.159604,0.093602,0.818973,20.35,1.222222,239.65,3.68126,4,40.13257,-82.14792,292.28,363.41,365.1,11.226087,1.5,0.691078,22.552988,57.424611,20.20747,0.0,0.7303,3.781631,0.8124140000000001,0.8719030000000001,3,05,0.5243046743747032,0.593223027321631,0.63283121422894,0.10852653985423677,0.03960818690730894
3170000,1.0742459999999998,0.323361,1.441713,0.7022189999999999,1.146727,0.277096,2.468004,1.9,1.1875,6.85,5.9565220000000005,175.95,3,0.8206540000000001,0.004688,0.0363,-14.3792,3.3221260000000004,2.816773,0.130431,0.094559,0.8478829999999999,20.55,1.194767,247.65,4.2515019999999994,4,37.03763,-80.55672,713.74,794.64,800.06,1.0370059999999999,1.384698,0.60834,41.39545,34.206762,24.482198,3.118227,0.8847,4.606491,0.846197,0.51793,3,05,0.412465178346337,0.6047712338107453,0.6836244860981768,0.27115930775183983,0.07885325228743156
3173000,1.015847,0.336056,1.840312,0.540795,2.911241,0.12971300000000002,3.3219160000000003,9.7,1.9795919999999998,86.35,16.292453,170.9,1,0.75174,0.17439000000000002,0.129,-15.3197,3.0228509999999997,2.6330299999999998,0.13711500000000001,0.0942,0.871042,19.25,1.188272,234.9,3.8666669999999996,4,37.26818,-80.70951,750.95,773.32,775.84,0.996519,1.18295,0.53699,32.345447,40.630065,26.878703,0.0,0.8116,4.598903,0.8577879999999999,0.941039,2,05,0.5365280704704112,0.770712294106815,0.7808936485698043,0.24436557809939308,0.01018135446298929
